date,ART,TPS
2016-04-02 08:55:00,0.03387,19603
2016-04-02 09:05:00,0.03434,20133
2016-04-02 09:15:00,0.037017,20480
2016-04-02 09:25:00,0.035483,20491
2016-04-02 09:35:00,0.035702,19754
2016-04-02 09:45:00,0.035925,19332
2016-04-02 09:55:00,0.035304,19864
2016-04-02 10:05:00,0.034501,18926
2016-04-02 10:15:00,0.033182,17645
2016-04-02 10:25:00,0.032909,17266
2016-04-02 10:35:00,0.033109,16861
2016-04-02 10:45:00,0.034119,16008
2016-04-02 10:55:00,0.034215,15381
2016-04-02 11:05:00,0.039953,14616
2016-04-02 11:15:00,0.033812,13928
2016-04-02 11:25:00,0.033153,13325
2016-04-02 11:35:00,0.030501,12570
2016-04-02 11:45:00,0.031345,12077
2016-04-02 11:55:00,0.035289,10807
2016-04-02 12:05:00,0.029401,10401
2016-04-02 12:15:00,0.027795,8700
2016-04-02 12:25:00,0.028987,8299
2016-04-02 12:35:00,0.028648,8930
2016-04-02 12:45:00,0.027592,9144
2016-04-02 12:55:00,0.029304,9399
2016-04-02 13:05:00,0.03244,10448
2016-04-02 13:15:00,0.028277,10833
2016-04-02 13:25:00,0.028261,10665
2016-04-02 13:35:00,0.02805,11295
2016-04-02 13:45:00,0.030253,11128
2016-04-02 13:55:00,0.03257,11672
2016-04-02 14:05:00,0.029476,11477
2016-04-02 14:15:00,0.032054,11486
2016-04-02 14:25:00,0.030462,11126
2016-04-02 14:35:00,0.031506,11629
2016-04-02 14:45:00,0.032168,11585
2016-04-02 14:55:00,0.030663,11809
2016-04-02 15:05:00,0.033722,11505
2016-04-02 15:15:00,0.03015,10962
2016-04-02 15:25:00,0.030314,10711
2016-04-02 15:35:00,0.031244,10694
2016-04-02 15:45:00,0.032996,10493
2016-04-02 15:55:00,0.030266,10985
2016-04-02 16:05:00,0.030918,10170
2016-04-02 16:15:00,0.031315,10729
2016-04-02 16:25:00,0.030994,10672
2016-04-02 16:35:00,0.032631,10290
2016-04-02 16:45:00,0.030814,10393
2016-04-02 16:55:00,0.030606,10581
2016-04-02 17:05:00,0.027604,10370
2016-04-02 17:15:00,0.027902,9767
2016-04-02 17:25:00,0.02629,8800
2016-04-02 17:35:00,0.025459,7779
2016-04-02 17:45:00,0.025502,7038
2016-04-02 17:55:00,0.025725,6994
2016-04-02 18:05:00,0.024918,7015
2016-04-02 18:15:00,0.02566,6938
2016-04-02 18:25:00,0.026427,6513
2016-04-02 18:35:00,0.024686,6375
2016-04-02 18:45:00,0.027049,6213
2016-04-02 18:55:00,0.029596,5991
2016-04-02 19:05:00,0.028107,6112
2016-04-02 19:15:00,0.025543,6088
2016-04-02 19:25:00,0.024852,6036
2016-04-02 19:35:00,0.02617,6088
2016-04-02 19:45:00,0.024214,5786
2016-04-02 19:55:00,0.024951,6246
2016-04-02 20:05:00,0.025366,5768
2016-04-02 20:15:00,0.026696,5419
2016-04-02 20:25:00,0.025507,5270
2016-04-02 20:35:00,0.027491,4780
2016-04-02 20:45:00,0.027159,4626
2016-04-02 20:55:00,0.026195,4445
2016-04-02 21:05:00,0.028268,4161
2016-04-02 21:15:00,0.032744,3848
2016-04-02 21:25:00,0.032045,3824
2016-04-02 21:35:00,0.031956,3600
2016-04-02 21:45:00,0.032067,3384
2016-04-02 21:55:00,0.028726,3217
2016-04-02 22:05:00,0.029119,2555
2016-04-02 22:15:00,0.032442,2322
2016-04-02 22:25:00,0.03737,2239
2016-04-02 22:35:00,0.033521,1968
2016-04-02 22:45:00,0.02962,1884
2016-04-02 22:55:00,0.031697,1582
2016-04-02 23:05:00,0.0368,1608
2016-04-02 23:15:00,0.040025,1362
2016-04-02 23:25:00,0.038754,1232
2016-04-02 23:35:00,0.03238,1088
2016-04-02 23:45:00,0.038632,1008
2016-04-02 23:55:00,0.040037,898
2016-04-03 00:05:00,0.035526,803
2016-04-03 00:15:00,0.036713,811
2016-04-03 00:25:00,0.033544,649
2016-04-03 00:35:00,0.037941,625
2016-04-03 00:45:00,0.03374,521
2016-04-03 00:55:00,0.03299,422
2016-04-03 01:05:00,0.039127,546
2016-04-03 01:15:00,0.030964,459
2016-04-03 01:25:00,0.045807,365
2016-04-03 01:35:00,0.032972,353
2016-04-03 01:45:00,0.032206,342
2016-04-03 01:55:00,0.035044,302
2016-04-03 02:05:00,0.068704,3096
2016-04-03 02:15:00,0.035819,361
2016-04-03 02:25:00,0.03362,350
2016-04-03 02:35:00,0.033588,392
2016-04-03 02:45:00,0.042741,1913
2016-04-03 02:55:00,0.044937,1563
2016-04-03 03:05:00,0.039277,1624
2016-04-03 03:15:00,0.041149,1532
2016-04-03 03:25:00,0.041032,177
2016-04-03 03:35:00,0.039743,133
2016-04-03 03:45:00,0.044682,189
2016-04-03 03:55:00,0.038264,168
2016-04-03 04:05:00,0.035938,215
2016-04-03 04:15:00,0.058261,183
2016-04-03 04:25:00,0.043734,175
2016-04-03 04:35:00,0.031864,212
2016-04-03 04:45:00,0.038348,172
2016-04-03 04:55:00,0.058018,185
2016-04-03 05:05:00,0.049574,188
2016-04-03 05:15:00,0.06509,242
2016-04-03 05:25:00,0.062197,180
2016-04-03 05:35:00,0.055891,199
2016-04-03 05:45:00,0.062137,267
2016-04-03 05:55:00,0.058314,300
2016-04-03 06:03:00,0.044103,338
2016-04-03 06:13:00,0.043903,447
2016-04-03 06:23:00,0.038562,491
2016-04-03 06:33:00,0.034692,749
2016-04-03 06:43:00,0.038265,1166
2016-04-03 06:53:00,0.031122,1343
2016-04-03 07:03:00,0.031097,1644
2016-04-03 07:13:00,0.028519,2396
2016-04-03 07:23:00,0.027275,2943
2016-04-03 07:33:00,0.028506,3853
2016-04-03 07:43:00,0.027947,4316
2016-04-03 07:53:00,0.037929,6033
2016-04-03 08:03:00,0.029489,7158
2016-04-03 08:13:00,0.029547,8877
2016-04-03 08:23:00,0.029457,11125
2016-04-03 08:33:00,0.031452,14292
2016-04-03 08:43:00,0.038007,15984
2016-04-03 08:53:00,0.032873,17964
2016-04-03 09:03:00,0.031769,18929
2016-04-03 09:13:00,0.031472,19266
2016-04-03 09:23:00,0.03249,19039
2016-04-03 09:33:00,0.031821,19331
2016-04-03 09:43:00,0.031516,18755
2016-04-03 09:53:00,0.031916,18379
2016-04-03 10:03:00,0.031549,17628
2016-04-03 10:13:00,0.031076,17506
2016-04-03 10:23:00,0.033652,16477
2016-04-03 10:33:00,0.031776,16744
2016-04-03 10:43:00,0.032856,15612
2016-04-03 10:53:00,0.030826,14915
2016-04-03 11:03:00,0.03113,14640
2016-04-03 11:13:00,0.032495,13151
2016-04-03 11:23:00,0.029447,13000
2016-04-03 11:33:00,0.030532,11905
2016-04-03 11:43:00,0.031352,11247
2016-04-03 11:53:00,0.031597,10159
2016-04-03 12:03:00,0.028734,8499
2016-04-03 12:13:00,0.027872,7997
2016-04-03 12:23:00,0.02873,7823
2016-04-03 12:33:00,0.027274,7660
2016-04-03 12:43:00,0.026107,8278
2016-04-03 12:53:00,0.028028,8288
2016-04-03 13:03:00,0.028211,9354
2016-04-03 13:13:00,0.031647,9402
2016-04-03 13:23:00,0.027726,9635
2016-04-03 13:33:00,0.02774,10229
2016-04-03 13:43:00,0.026696,10309
2016-04-03 13:53:00,0.02854,10316
2016-04-03 14:03:00,0.03125,10299
2016-04-03 14:13:00,0.027748,10960
2016-04-03 14:23:00,0.028466,10713
2016-04-03 14:33:00,0.031814,10666
2016-04-03 14:43:00,0.028493,10879
2016-04-03 14:53:00,0.031406,10592
2016-04-03 15:03:00,0.027511,10774
2016-04-03 15:13:00,0.046693,10801
2016-04-03 15:23:00,0.030096,10544
2016-04-03 15:33:00,0.030268,10414
2016-04-03 15:43:00,0.02916,10301
2016-04-03 15:53:00,0.029514,10401
2016-04-03 16:03:00,0.028337,10064
2016-04-03 16:13:00,0.03078,10110
2016-04-03 16:23:00,0.028731,10110
2016-04-03 16:33:00,0.0303,10172
2016-04-03 16:43:00,0.029312,9778
2016-04-03 16:53:00,0.028884,10500
2016-04-03 17:03:00,0.028126,10411
2016-04-03 17:13:00,0.031475,9668
2016-04-03 17:23:00,0.026129,9199
2016-04-03 17:33:00,0.025087,7835
2016-04-03 17:43:00,0.024726,7474
2016-04-03 17:53:00,0.024065,6480
2016-04-03 18:03:00,0.024129,6232
2016-04-03 18:13:00,0.024382,6533
2016-04-03 18:23:00,0.024646,6516
2016-04-03 18:33:00,0.024609,6141
2016-04-03 18:43:00,0.02405,5845
2016-04-03 18:53:00,0.027479,5995
2016-04-03 19:03:00,0.023937,5824
2016-04-03 19:13:00,0.024552,5766
2016-04-03 19:23:00,0.025091,5848
2016-04-03 19:33:00,0.024692,5960
2016-04-03 19:43:00,0.024274,5910
2016-04-03 19:53:00,0.025406,5651
2016-04-03 20:03:00,0.027435,5761
2016-04-03 20:13:00,0.02473,5735
2016-04-03 20:23:00,0.024814,5509
2016-04-03 20:33:00,0.025367,5190
2016-04-03 20:43:00,0.024907,5035
2016-04-03 20:53:00,0.025444,4654
2016-04-03 21:03:00,0.024124,4047
2016-04-03 21:13:00,0.028269,3868
2016-04-03 21:23:00,0.029445,3731
2016-04-03 21:33:00,0.027434,3409
2016-04-03 21:43:00,0.027126,3046
2016-04-03 21:53:00,0.02992,3004
2016-04-03 22:03:00,0.036868,2961
2016-04-03 22:13:00,0.02852,2485
2016-04-03 22:23:00,0.027023,2206
2016-04-03 22:33:00,0.028665,2049
2016-04-03 22:43:00,0.031662,1865
2016-04-03 22:53:00,0.032465,1664
2016-04-03 23:03:00,0.028597,1658
2016-04-03 23:13:00,0.028348,1427
2016-04-03 23:23:00,0.032651,1172
2016-04-03 23:33:00,0.033166,1114
2016-04-03 23:43:00,0.040308,999
2016-04-03 23:53:00,0.028487,994
2016-04-04 00:03:00,0.035309,1013
2016-04-04 00:13:00,0.043268,796
2016-04-04 00:23:00,0.031074,774
2016-04-04 00:33:00,0.036006,627
2016-04-04 00:43:00,0.036724,521
2016-04-04 00:53:00,0.036494,531
2016-04-04 01:03:00,0.035656,439
2016-04-04 01:13:00,0.03486,530
2016-04-04 01:23:00,0.050243,417
2016-04-04 01:33:00,0.031807,390
2016-04-04 01:43:00,0.033504,417
2016-04-04 01:53:00,0.033985,385
2016-04-04 02:03:00,0.06246,2052
2016-04-04 02:13:00,0.054219,340
2016-04-04 02:23:00,0.064435,308
2016-04-04 02:33:00,0.092674,307
2016-04-04 02:43:00,0.083797,1560
2016-04-04 02:53:00,0.050274,1743
2016-04-04 03:03:00,0.060836,1478
2016-04-04 03:13:00,0.04562,1376
2016-04-04 03:23:00,0.044665,205
2016-04-04 03:33:00,0.042331,216
2016-04-04 03:43:00,0.041812,142
2016-04-04 03:53:00,0.039503,163
2016-04-04 04:03:00,0.043206,168
2016-04-04 04:13:00,0.053038,168
2016-04-04 04:23:00,0.042796,138
2016-04-04 04:33:00,0.03999,154
2016-04-04 04:43:00,0.041065,152
2016-04-04 04:53:00,0.038307,175
2016-04-04 05:03:00,0.038142,188
2016-04-04 05:13:00,0.036715,202
2016-04-04 05:23:00,0.038251,244
2016-04-04 05:33:00,0.037767,272
2016-04-04 05:43:00,0.031831,292
2016-04-04 05:53:00,0.037116,294
2016-04-04 06:02:00,0.041936,282
2016-04-04 06:12:00,0.04049,329
2016-04-04 06:22:00,0.035721,456
2016-04-04 06:32:00,0.032779,708
2016-04-04 06:42:00,0.032565,924
2016-04-04 06:52:00,0.031503,1554
2016-04-04 07:02:00,0.032851,1795
2016-04-04 07:12:00,0.029501,2596
2016-04-04 07:22:00,0.027526,3085
2016-04-04 07:32:00,0.029423,3702
2016-04-04 07:42:00,0.029667,5042
2016-04-04 07:52:00,0.038236,6078
2016-04-04 08:02:00,0.029451,7122
2016-04-04 08:12:00,0.030677,8833
2016-04-04 08:22:00,0.029475,11200
2016-04-04 08:32:00,0.031138,14129
2016-04-04 08:42:00,0.031715,16390
2016-04-04 08:52:00,0.032874,17725
2016-04-04 09:02:00,0.032219,18472
2016-04-04 09:12:00,0.032679,19366
2016-04-04 09:22:00,0.032481,18908
2016-04-04 09:32:00,0.033884,18836
2016-04-04 09:42:00,0.031457,18520
2016-04-04 09:52:00,0.03356,18684
2016-04-04 10:02:00,0.030267,17300
2016-04-04 10:12:00,0.030699,17981
2016-04-04 10:22:00,0.030138,16258
2016-04-04 10:32:00,0.030471,16074
2016-04-04 10:42:00,0.030548,15287
2016-04-04 10:52:00,0.031309,15376
2016-04-04 11:02:00,0.035525,14632
2016-04-04 11:12:00,0.028778,13757
2016-04-04 11:22:00,0.02961,12809
2016-04-04 11:32:00,0.028258,12390
2016-04-04 11:42:00,0.028843,11571
2016-04-04 11:52:00,0.028296,10396
2016-04-04 12:02:00,0.028855,9623
2016-04-04 12:12:00,0.026051,8672
2016-04-04 12:22:00,0.027363,8502
2016-04-04 12:32:00,0.026214,8350
2016-04-04 12:42:00,0.028378,8651
2016-04-04 12:52:00,0.030572,9724
2016-04-04 13:02:00,0.027712,9599
2016-04-04 13:12:00,0.028226,10520
2016-04-04 13:22:00,0.027299,11085
2016-04-04 13:32:00,0.027741,11655
2016-04-04 13:42:00,0.02777,11552
2016-04-04 13:52:00,0.029505,11639
2016-04-04 14:02:00,0.026606,11947
2016-04-04 14:12:00,0.027452,11701
2016-04-04 14:22:00,0.028133,12250
2016-04-04 14:32:00,0.028591,12107
2016-04-04 14:42:00,0.034571,12425
2016-04-04 14:52:00,0.031873,12095
2016-04-04 15:02:00,0.031583,12207
2016-04-04 15:12:00,0.028922,12294
2016-04-04 15:22:00,0.027951,12120
2016-04-04 15:32:00,0.029193,11869
2016-04-04 15:42:00,0.03345,11854
2016-04-04 15:52:00,0.029895,12312
2016-04-04 16:02:00,0.029455,11678
2016-04-04 16:12:00,0.028276,11456
2016-04-04 16:22:00,0.028352,11776
2016-04-04 16:32:00,0.029109,12196
2016-04-04 16:42:00,0.030504,11634
2016-04-04 16:52:00,0.027302,11550
2016-04-04 17:02:00,0.026379,11741
2016-04-04 17:12:00,0.025515,11275
2016-04-04 17:22:00,0.025146,9941
2016-04-04 17:32:00,0.025354,8975
2016-04-04 17:42:00,0.024582,8117
2016-04-04 17:52:00,0.024134,7731
2016-04-04 18:02:00,0.024888,7462
2016-04-04 18:12:00,0.023658,6914
2016-04-04 18:22:00,0.024209,6606
2016-04-04 18:32:00,0.025939,6230
2016-04-04 18:42:00,0.024781,5696
2016-04-04 18:52:00,0.023742,5934
2016-04-04 19:02:00,0.028523,5576
2016-04-04 19:12:00,0.026249,5465
2016-04-04 19:22:00,0.025404,5833
2016-04-04 19:32:00,0.023725,5729
2016-04-04 19:42:00,0.023783,5891
2016-04-04 19:52:00,0.023897,5547
2016-04-04 20:02:00,0.025655,5267
2016-04-04 20:12:00,0.026493,5370
2016-04-04 20:22:00,0.028235,5178
2016-04-04 20:32:00,0.024721,4755
2016-04-04 20:42:00,0.027025,4772
2016-04-04 20:52:00,0.026945,4144
2016-04-04 21:02:00,0.028896,4092
2016-04-04 21:12:00,0.027466,3986
2016-04-04 21:22:00,0.031573,3944
2016-04-04 21:32:00,0.026659,3354
2016-04-04 21:42:00,0.03395,3062
2016-04-04 21:52:00,0.027445,2788
2016-04-04 22:02:00,0.037415,3011
2016-04-04 22:12:00,0.039531,2683
2016-04-04 22:22:00,0.034142,2453
2016-04-04 22:32:00,0.031753,2074
2016-04-04 22:42:00,0.027935,1836
2016-04-04 22:52:00,0.029677,1775
2016-04-04 23:02:00,0.043636,1625
2016-04-04 23:12:00,0.031316,1310
2016-04-04 23:22:00,0.030799,1133
2016-04-04 23:32:00,0.027205,1035
2016-04-04 23:42:00,0.031745,972
2016-04-04 23:52:00,0.037131,877
2016-04-05 00:02:00,0.039912,930
2016-04-05 00:12:00,0.035025,769
2016-04-05 00:22:00,0.061588,634
2016-04-05 00:32:00,0.035194,776
2016-04-05 00:42:00,0.033662,512
2016-04-05 00:52:00,0.041326,393
2016-04-05 01:02:00,0.032516,402
2016-04-05 01:12:00,0.039671,496
2016-04-05 01:22:00,0.039705,466
2016-04-05 01:32:00,0.0379,426
2016-04-05 01:42:00,0.039226,379
2016-04-05 01:52:00,0.036987,373
2016-04-05 02:02:00,0.037645,363
2016-04-05 02:12:00,0.035259,358
2016-04-05 02:22:00,0.040137,320
2016-04-05 02:32:00,0.03717,339
2016-04-05 02:42:00,0.262437,1500
2016-04-05 02:52:00,0.046879,1479
2016-04-05 03:02:00,0.051885,1440
2016-04-05 03:12:00,0.074745,1696
2016-04-05 03:22:00,0.169874,203
2016-04-05 03:32:00,0.04527,175
2016-04-05 03:42:00,0.044921,144
2016-04-05 03:52:00,0.045108,215
2016-04-05 04:02:00,0.048413,114
2016-04-05 04:12:00,0.048333,144
2016-04-05 04:22:00,0.047283,167
2016-04-05 04:32:00,0.046416,185
2016-04-05 04:42:00,0.039366,168
2016-04-05 04:52:00,0.041906,204
2016-04-05 05:02:00,0.040401,152
2016-04-05 05:12:00,0.048063,210
2016-04-05 05:22:00,0.037132,221
2016-04-05 05:32:00,0.041262,222
2016-04-05 05:42:00,0.035107,225
2016-04-05 05:52:00,0.042944,407
2016-04-05 06:01:00,0.036193,300
2016-04-05 06:11:00,0.036781,396
2016-04-05 06:21:00,0.033284,540
2016-04-05 06:31:00,0.038812,840
2016-04-05 06:41:00,0.03558,1097
2016-04-05 06:51:00,0.032687,1692
2016-04-05 07:01:00,0.030639,1934
2016-04-05 07:11:00,0.030581,2748
2016-04-05 07:21:00,0.030911,3442
2016-04-05 07:31:00,0.030652,4145
2016-04-05 07:41:00,0.02873,5347
2016-04-05 07:51:00,0.036828,6771
2016-04-05 08:01:00,0.031353,7611
2016-04-05 08:11:00,0.03175,10034
2016-04-05 08:21:00,0.031192,11540
2016-04-05 08:31:00,0.032252,15196
2016-04-05 08:41:00,0.035083,18129
2016-04-05 08:51:00,0.036018,19762
2016-04-05 09:01:00,0.036892,21064
2016-04-05 09:11:00,0.03655,21473
2016-04-05 09:21:00,0.03742,21542
2016-04-05 09:31:00,0.038419,21031
2016-04-05 09:41:00,0.045105,21063
2016-04-05 09:51:00,0.040567,21305
2016-04-05 10:01:00,0.038754,21759
2016-04-05 10:11:00,0.034744,20324
2016-04-05 10:21:00,0.035145,19492
2016-04-05 10:31:00,0.037201,19512
2016-04-05 10:41:00,0.035206,18481
2016-04-05 10:51:00,0.034742,17746
2016-04-05 11:01:00,0.034367,17256
2016-04-05 11:11:00,0.037445,17114
2016-04-05 11:21:00,0.037941,17075
2016-04-05 11:31:00,0.033251,15634
2016-04-05 11:41:00,0.037631,14725
2016-04-05 11:51:00,0.033321,14105
2016-04-05 12:01:00,0.03213,11855
2016-04-05 12:11:00,0.029328,11117
2016-04-05 12:21:00,0.028742,10414
2016-04-05 12:31:00,0.029118,11297
2016-04-05 12:41:00,0.029201,11476
2016-04-05 12:51:00,0.028754,11462
2016-04-05 13:01:00,0.02962,12240
2016-04-05 13:11:00,0.029155,11605
2016-04-05 13:21:00,0.032833,12013
2016-04-05 13:31:00,0.029742,11330
2016-04-05 13:41:00,0.031059,11867
2016-04-05 13:51:00,0.033666,12278
2016-04-05 14:01:00,0.033265,12903
2016-04-05 14:11:00,0.037697,13317
2016-04-05 14:21:00,0.034098,13904
2016-04-05 14:31:00,0.033128,14131
2016-04-05 14:41:00,0.035066,14603
2016-04-05 14:51:00,0.039637,14283
2016-04-05 15:01:00,0.035458,14672
2016-04-05 15:11:00,0.047971,14570
2016-04-05 15:21:00,0.041157,14758
2016-04-05 15:31:00,0.038035,14996
2016-04-05 15:41:00,0.040979,15242
2016-04-05 15:51:00,0.036907,14843
2016-04-05 16:01:00,0.039727,14708
2016-04-05 16:11:00,0.035212,13674
2016-04-05 16:21:00,0.040963,15623
2016-04-05 16:31:00,0.036101,14392
2016-04-05 16:41:00,0.035482,13695
2016-04-05 16:51:00,0.034411,13447
2016-04-05 17:01:00,0.033502,12681
2016-04-05 17:11:00,0.031313,12929
2016-04-05 17:21:00,0.030224,11933
2016-04-05 17:31:00,0.029149,10606
2016-04-05 17:41:00,0.028889,9402
2016-04-05 17:51:00,0.026817,7957
2016-04-05 18:01:00,0.028103,8131
2016-04-05 18:11:00,0.026454,7236
2016-04-05 18:21:00,0.024934,7011
2016-04-05 18:31:00,0.026862,6666
2016-04-05 18:41:00,0.029815,6408
2016-04-05 18:51:00,0.028211,6481
2016-04-05 19:01:00,0.026406,6278
2016-04-05 19:11:00,0.02634,6065
2016-04-05 19:21:00,0.02509,5929
2016-04-05 19:31:00,0.026493,6361
2016-04-05 19:41:00,0.025631,6103
2016-04-05 19:51:00,0.02572,5700
2016-04-05 20:01:00,0.025876,5307
2016-04-05 20:11:00,0.025888,5285
2016-04-05 20:21:00,0.025754,5208
2016-04-05 20:31:00,0.02598,4677
2016-04-05 20:41:00,0.026339,4580
2016-04-05 20:51:00,0.026552,4094
2016-04-05 21:01:00,0.030989,3785
2016-04-05 21:11:00,0.031795,3639
2016-04-05 21:21:00,0.029783,3296
2016-04-05 21:31:00,0.027396,3453
2016-04-05 21:41:00,0.028397,2969
2016-04-05 21:51:00,0.02788,2719
2016-04-05 22:01:00,0.030986,3090
2016-04-05 22:11:00,0.033277,2528
2016-04-05 22:21:00,0.029138,2410
2016-04-05 22:31:00,0.045232,2085
2016-04-05 22:41:00,0.026873,1752
2016-04-05 22:51:00,0.031473,1376
2016-04-05 23:01:00,0.045424,1638
2016-04-05 23:11:00,0.046017,1871
2016-04-05 23:21:00,0.034235,1288
2016-04-05 23:31:00,0.034932,1062
2016-04-05 23:41:00,0.033331,1000
2016-04-05 23:51:00,0.032829,983
2016-04-06 00:01:00,0.029768,838
2016-04-06 00:11:00,0.026689,799
2016-04-06 00:21:00,0.029131,680
2016-04-06 00:31:00,0.030709,533
2016-04-06 00:41:00,0.028,506
2016-04-06 00:51:00,0.035444,383
2016-04-06 01:01:00,0.035813,414
2016-04-06 01:11:00,0.030715,367
2016-04-06 01:21:00,0.028414,613
2016-04-06 01:31:00,0.033365,400
2016-04-06 01:41:00,0.03452,368
2016-04-06 01:51:00,0.032372,296
2016-04-06 02:01:00,0.031337,469
2016-04-06 02:11:00,0.035858,395
2016-04-06 02:21:00,0.036545,269
2016-04-06 02:31:00,0.035789,279
2016-04-06 02:41:00,0.049272,1466
2016-04-06 02:51:00,0.042181,1445
2016-04-06 03:01:00,0.043871,1695
2016-04-06 03:11:00,0.049146,1575
2016-04-06 03:21:00,0.040208,184
2016-04-06 03:31:00,0.073232,217
2016-04-06 03:41:00,0.151906,168
2016-04-06 03:51:00,0.079216,132
2016-04-06 04:01:00,0.045324,125
2016-04-06 04:11:00,0.047393,219
2016-04-06 04:21:00,0.0935,162
2016-04-06 04:31:00,0.053316,147
2016-04-06 04:41:00,0.039122,220
2016-04-06 04:51:00,0.051426,167
2016-04-06 05:01:00,0.038978,158
2016-04-06 05:11:00,0.044698,136
2016-04-06 05:21:00,0.038126,179
2016-04-06 05:31:00,0.042861,179
2016-04-06 05:41:00,0.048398,220
2016-04-06 05:51:00,0.034907,279
2016-04-06 06:01:00,0.032873,178
2016-04-06 06:09:00,0.036174,724
2016-04-06 06:19:00,0.036873,389
2016-04-06 06:29:00,0.043814,655
2016-04-06 06:39:00,0.034281,779
2016-04-06 06:49:00,0.031142,1104
2016-04-06 06:59:00,0.029251,1443
2016-04-06 07:09:00,0.030377,1879
2016-04-06 07:19:00,0.030145,2268
2016-04-06 07:29:00,0.030398,2674
2016-04-06 07:39:00,0.033998,3877
2016-04-06 07:49:00,0.038819,4924
2016-04-06 07:59:00,0.031294,6174
2016-04-06 08:09:00,0.030455,8152
2016-04-06 08:19:00,0.03087,9781
2016-04-06 08:29:00,0.031154,12165
2016-04-06 08:39:00,0.041522,16497
2016-04-06 08:49:00,0.042587,17795
2016-04-06 08:59:00,0.037591,18748
2016-04-06 09:09:00,0.037563,20325
2016-04-06 09:19:00,0.035427,19426
2016-04-06 09:29:00,0.035695,20631
2016-04-06 09:39:00,0.036825,20532
2016-04-06 09:49:00,0.036709,20371
2016-04-06 09:59:00,0.034604,19833
2016-04-06 10:09:00,0.036026,19102
2016-04-06 10:19:00,0.035163,18879
2016-04-06 10:29:00,0.03455,18859
2016-04-06 10:39:00,0.038202,17978
2016-04-06 10:49:00,0.037376,17539
2016-04-06 10:59:00,0.042175,16732
2016-04-06 11:09:00,0.035162,15558
2016-04-06 11:19:00,0.036448,15224
2016-04-06 11:29:00,0.036689,14613
2016-04-06 11:39:00,0.035092,14153
2016-04-06 11:49:00,0.035689,13139
2016-04-06 11:59:00,0.036725,11562
2016-04-06 12:09:00,0.032395,9910
2016-04-06 12:19:00,0.029267,9270
2016-04-06 12:29:00,0.031097,9005
2016-04-06 12:39:00,0.029049,10135
2016-04-06 12:49:00,0.033056,9911
2016-04-06 12:59:00,0.033103,10203
2016-04-06 13:09:00,0.028989,10694
2016-04-06 13:19:00,0.031357,10984
2016-04-06 13:29:00,0.03209,10983
2016-04-06 13:39:00,0.030693,11363
2016-04-06 13:49:00,0.033611,11713
2016-04-06 13:59:00,0.033233,12043
2016-04-06 14:09:00,0.032887,13095
2016-04-06 14:19:00,0.033205,13501
2016-04-06 14:29:00,0.03534,13888
2016-04-06 14:39:00,0.035996,14102
2016-04-06 14:49:00,0.03458,14465
2016-04-06 14:59:00,0.034712,13606
2016-04-06 15:09:00,0.034679,13940
2016-04-06 15:19:00,0.064724,13747
2016-04-06 15:29:00,0.035365,13951
2016-04-06 15:39:00,0.036205,13489
2016-04-06 15:49:00,0.039572,13664
2016-04-06 15:59:00,0.036707,13461
2016-04-06 16:09:00,0.036439,13586
2016-04-06 16:19:00,0.036351,12864
2016-04-06 16:29:00,0.035906,13196
2016-04-06 16:39:00,0.036616,13432
2016-04-06 16:49:00,0.038346,12599
2016-04-06 16:59:00,0.031834,12188
2016-04-06 17:09:00,0.031447,12532
2016-04-06 17:19:00,0.029609,11103
2016-04-06 17:29:00,0.029485,10296
2016-04-06 17:39:00,0.027198,8820
2016-04-06 17:49:00,0.025381,7832
2016-04-06 17:59:00,0.025755,7104
2016-04-06 18:09:00,0.02477,7565
2016-04-06 18:19:00,0.027654,6719
2016-04-06 18:29:00,0.025259,6242
2016-04-06 18:39:00,0.025696,6115
2016-04-06 18:49:00,0.025104,5864
2016-04-06 18:59:00,0.026064,5910
2016-04-06 19:09:00,0.025523,5588
2016-04-06 19:19:00,0.02973,5409
2016-04-06 19:29:00,0.024605,5442
2016-04-06 19:39:00,0.02606,5073
2016-04-06 19:49:00,0.024435,6019
2016-04-06 19:59:00,0.026847,5509
2016-04-06 20:09:00,0.024844,4996
2016-04-06 20:19:00,0.025052,5166
2016-04-06 20:29:00,0.028112,4634
2016-04-06 20:39:00,0.025228,4760
2016-04-06 20:49:00,0.025361,4180
2016-04-06 20:59:00,0.031337,3599
2016-04-06 21:09:00,0.031576,3680
2016-04-06 21:19:00,0.036268,3433
2016-04-06 21:29:00,0.027003,3206
2016-04-06 21:39:00,0.028592,3129
2016-04-06 21:49:00,0.02879,3118
2016-04-06 21:59:00,0.028754,2404
2016-04-06 22:09:00,0.030577,2496
2016-04-06 22:19:00,0.029354,2309
2016-04-06 22:29:00,0.032251,2225
2016-04-06 22:39:00,0.027857,1944
2016-04-06 22:49:00,0.031076,1586
2016-04-06 22:59:00,0.028679,1304
2016-04-06 23:09:00,0.0312,1411
2016-04-06 23:19:00,0.028581,1383
2016-04-06 23:29:00,0.033449,1068
2016-04-06 23:39:00,0.032443,1089
2016-04-06 23:49:00,0.0412,1114
2016-04-06 23:59:00,0.041788,789
2016-04-07 00:09:00,0.041279,893
2016-04-07 00:19:00,0.045568,762
2016-04-07 00:29:00,0.025532,790
2016-04-07 00:39:00,0.028109,648
2016-04-07 00:49:00,0.025312,468
